idresult	predictiondate	predictionvalue	execution_idexecution	predictionvaluemax	predictionvaluemin	typeofvalue	YEAR (predictiondate)	MONTH (predictiondate)	DAY (predictiondate)	weekofyear(predictiondate)	weekday(predictiondate)	HOUR (predictiondate)
5522	2016-03-25 05:00:00	15.774	245	15.774	15.774	3	2016	3	25	12	4	5
5523	2016-03-25 06:00:00	14.43	245	14.43	14.43	3	2016	3	25	12	4	6
5524	2016-03-25 07:00:00	27.063	245	27.063	27.063	3	2016	3	25	12	4	7
5525	2016-03-25 08:00:00	85.488	245	85.488	85.488	3	2016	3	25	12	4	8
5526	2016-03-25 09:00:00	65.318	245	65.318	65.318	3	2016	3	25	12	4	9
5527	2016-03-25 10:00:00	60.354	245	60.354	60.354	3	2016	3	25	12	4	10
5528	2016-03-25 11:00:00	58.315	245	58.315	58.315	3	2016	3	25	12	4	11
5529	2016-03-25 12:00:00	48.762	245	48.762	48.762	3	2016	3	25	12	4	12
5530	2016-03-25 13:00:00	45.949	245	45.949	45.949	3	2016	3	25	12	4	13
5531	2016-03-25 14:00:00	26.59	245	26.59	26.59	3	2016	3	25	12	4	14
5532	2016-03-25 15:00:00	29.675	245	29.675	29.675	3	2016	3	25	12	4	15
5533	2016-03-25 16:00:00	32.26	245	32.26	32.26	3	2016	3	25	12	4	16
5534	2016-03-25 17:00:00	34.707	245	34.707	34.707	3	2016	3	25	12	4	17
5535	2016-03-25 18:00:00	41.853	245	41.853	41.853	3	2016	3	25	12	4	18
5536	2016-03-25 19:00:00	32.386	245	32.386	32.386	3	2016	3	25	12	4	19
5537	2016-03-25 20:00:00	26.747	245	26.747	26.747	3	2016	3	25	12	4	20
5538	2016-03-25 21:00:00	25.87	245	25.87	25.87	3	2016	3	25	12	4	21
5539	2016-03-25 22:00:00	22.84	245	22.84	22.84	3	2016	3	25	12	4	22
5540	2016-03-25 23:00:00	20.729	245	20.729	20.729	3	2016	3	25	12	4	23
5589	2016-03-26 00:00:00	96.582	248	96.582	96.582	3	2016	3	26	12	5	0
5590	2016-03-26 01:00:00	102.488	248	102.488	102.488	3	2016	3	26	12	5	1
5591	2016-03-26 02:00:00	86.285	248	86.285	86.285	3	2016	3	26	12	5	2
5592	2016-03-26 03:00:00	93.452	248	93.452	93.452	3	2016	3	26	12	5	3
5593	2016-03-26 04:00:00	92.172	248	92.172	92.172	3	2016	3	26	12	5	4
5594	2016-03-26 05:00:00	90.624	248	90.624	90.624	3	2016	3	26	12	5	5
5595	2016-03-26 06:00:00	85.12	248	85.12	85.12	3	2016	3	26	12	5	6
5596	2016-03-26 07:00:00	88.145	248	88.145	88.145	3	2016	3	26	12	5	7
5597	2016-03-26 08:00:00	88.656	248	88.656	88.656	3	2016	3	26	12	5	8
5598	2016-03-26 09:00:00	91.938	248	91.938	91.938	3	2016	3	26	12	5	9
5599	2016-03-26 10:00:00	98.854	248	98.854	98.854	3	2016	3	26	12	5	10
5600	2016-03-26 11:00:00	100.621	248	100.621	100.621	3	2016	3	26	12	5	11
5601	2016-03-26 12:00:00	101.8	248	101.8	101.8	3	2016	3	26	12	5	12
5602	2016-03-26 13:00:00	99.413	248	99.413	99.413	3	2016	3	26	12	5	13
5603	2016-03-26 14:00:00	96.58	248	96.58	96.58	3	2016	3	26	12	5	14
5604	2016-03-26 15:00:00	95.193	248	95.193	95.193	3	2016	3	26	12	5	15
5605	2016-03-26 16:00:00	92.837	248	92.837	92.837	3	2016	3	26	12	5	16
5606	2016-03-26 17:00:00	96.867	248	96.867	96.867	3	2016	3	26	12	5	17
5607	2016-03-26 18:00:00	97.731	248	97.731	97.731	3	2016	3	26	12	5	18
5608	2016-03-26 19:00:00	99.424	248	99.424	99.424	3	2016	3	26	12	5	19
5609	2016-03-26 20:00:00	105.709	248	105.709	105.709	3	2016	3	26	12	5	20
5610	2016-03-26 21:00:00	103.135	248	103.135	103.135	3	2016	3	26	12	5	21
5611	2016-03-26 22:00:00	101.142	248	101.142	101.142	3	2016	3	26	12	5	22
5612	2016-03-26 23:00:00	105.562	248	105.562	105.562	3	2016	3	26	12	5	23
5661	2016-03-26 00:00:00	16.887	251	16.887	16.887	3	2016	3	26	12	5	0
5662	2016-03-26 01:00:00	15.572	251	15.572	15.572	3	2016	3	26	12	5	1
5663	2016-03-26 02:00:00	15.511	251	15.511	15.511	3	2016	3	26	12	5	2
5664	2016-03-26 03:00:00	14.727	251	14.727	14.727	3	2016	3	26	12	5	3
5665	2016-03-26 04:00:00	14.1	251	14.1	14.1	3	2016	3	26	12	5	4
5666	2016-03-26 05:00:00	13.998	251	13.998	13.998	3	2016	3	26	12	5	5
5667	2016-03-26 06:00:00	14.502	251	14.502	14.502	3	2016	3	26	12	5	6
5668	2016-03-26 07:00:00	14.96	251	14.96	14.96	3	2016	3	26	12	5	7
5669	2016-03-26 08:00:00	15.912	251	15.912	15.912	3	2016	3	26	12	5	8
5670	2016-03-26 09:00:00	17.707	251	17.707	17.707	3	2016	3	26	12	5	9
5671	2016-03-26 10:00:00	14.059	251	14.059	14.059	3	2016	3	26	12	5	10
5672	2016-03-26 11:00:00	13.465	251	13.465	13.465	3	2016	3	26	12	5	11
5673	2016-03-26 12:00:00	13.09	251	13.09	13.09	3	2016	3	26	12	5	12
5674	2016-03-26 13:00:00	13.342	251	13.342	13.342	3	2016	3	26	12	5	13
5675	2016-03-26 14:00:00	12.128	251	12.128	12.128	3	2016	3	26	12	5	14
5676	2016-03-26 15:00:00	12.292	251	12.292	12.292	3	2016	3	26	12	5	15
5677	2016-03-26 16:00:00	13.83	251	13.83	13.83	3	2016	3	26	12	5	16
5678	2016-03-26 17:00:00	14.998	251	14.998	14.998	3	2016	3	26	12	5	17
5679	2016-03-26 18:00:00	14.628	251	14.628	14.628	3	2016	3	26	12	5	18
5680	2016-03-26 19:00:00	16.086	251	16.086	16.086	3	2016	3	26	12	5	19
5681	2016-03-26 20:00:00	15.859	251	15.859	15.859	3	2016	3	26	12	5	20
5682	2016-03-26 21:00:00	14.306	251	14.306	14.306	3	2016	3	26	12	5	21
5683	2016-03-26 22:00:00	16.768	251	16.768	16.768	3	2016	3	26	12	5	22
5684	2016-03-26 23:00:00	14.592	251	14.592	14.592	3	2016	3	26	12	5	23
5733	2016-03-27 00:00:00	94.817	254	94.817	94.817	3	2016	3	27	12	6	0
5734	2016-03-27 01:00:00	98.467	254	98.467	98.467	3	2016	3	27	12	6	1
5735	2016-03-27 02:00:00	84.743	254	84.743	84.743	3	2016	3	27	12	6	2
5736	2016-03-27 03:00:00	93.255	254	93.255	93.255	3	2016	3	27	12	6	3
5737	2016-03-27 04:00:00	92.167	254	92.167	92.167	3	2016	3	27	12	6	4
5738	2016-03-27 05:00:00	90.679	254	90.679	90.679	3	2016	3	27	12	6	5
5739	2016-03-27 06:00:00	88.439	254	88.439	88.439	3	2016	3	27	12	6	6
5740	2016-03-27 07:00:00	92.023	254	92.023	92.023	3	2016	3	27	12	6	7
5741	2016-03-27 08:00:00	91.028	254	91.028	91.028	3	2016	3	27	12	6	8
5742	2016-03-27 09:00:00	93.875	254	93.875	93.875	3	2016	3	27	12	6	9
5743	2016-03-27 10:00:00	99.998	254	99.998	99.998	3	2016	3	27	12	6	10
5744	2016-03-27 11:00:00	101.806	254	101.806	101.806	3	2016	3	27	12	6	11
5745	2016-03-27 12:00:00	102.583	254	102.583	102.583	3	2016	3	27	12	6	12
5746	2016-03-27 13:00:00	100.312	254	100.312	100.312	3	2016	3	27	12	6	13
5747	2016-03-27 14:00:00	97.439	254	97.439	97.439	3	2016	3	27	12	6	14
5748	2016-03-27 15:00:00	95.198	254	95.198	95.198	3	2016	3	27	12	6	15
5749	2016-03-27 16:00:00	93.789	254	93.789	93.789	3	2016	3	27	12	6	16
5750	2016-03-27 17:00:00	96.581	254	96.581	96.581	3	2016	3	27	12	6	17
5751	2016-03-27 18:00:00	95.445	254	95.445	95.445	3	2016	3	27	12	6	18
5752	2016-03-27 19:00:00	97.839	254	97.839	97.839	3	2016	3	27	12	6	19
5753	2016-03-27 20:00:00	104.115	254	104.115	104.115	3	2016	3	27	12	6	20
5754	2016-03-27 21:00:00	103.65	254	103.65	103.65	3	2016	3	27	12	6	21
5755	2016-03-27 22:00:00	102.74	254	102.74	102.74	3	2016	3	27	12	6	22
5756	2016-03-27 23:00:00	106.267	254	106.267	106.267	3	2016	3	27	12	6	23
5805	2016-03-27 00:00:00	16.973	257	16.973	16.973	3	2016	3	27	12	6	0
5806	2016-03-27 01:00:00	15.621	257	15.621	15.621	3	2016	3	27	12	6	1
5807	2016-03-27 02:00:00	16.042	257	16.042	16.042	3	2016	3	27	12	6	2
5808	2016-03-27 03:00:00	15.296	257	15.296	15.296	3	2016	3	27	12	6	3
5809	2016-03-27 04:00:00	14.584	257	14.584	14.584	3	2016	3	27	12	6	4
5810	2016-03-27 05:00:00	15.073	257	15.073	15.073	3	2016	3	27	12	6	5
5811	2016-03-27 06:00:00	14.742	257	14.742	14.742	3	2016	3	27	12	6	6
5812	2016-03-27 07:00:00	14.92	257	14.92	14.92	3	2016	3	27	12	6	7
5813	2016-03-27 08:00:00	14.594	257	14.594	14.594	3	2016	3	27	12	6	8
5814	2016-03-27 09:00:00	15.346	257	15.346	15.346	3	2016	3	27	12	6	9
5815	2016-03-27 10:00:00	15.014	257	15.014	15.014	3	2016	3	27	12	6	10
5816	2016-03-27 11:00:00	14.791	257	14.791	14.791	3	2016	3	27	12	6	11
5817	2016-03-27 12:00:00	13.444	257	13.444	13.444	3	2016	3	27	12	6	12
5818	2016-03-27 13:00:00	13.597	257	13.597	13.597	3	2016	3	27	12	6	13
5819	2016-03-27 14:00:00	12.021	257	12.021	12.021	3	2016	3	27	12	6	14
5820	2016-03-27 15:00:00	12.483	257	12.483	12.483	3	2016	3	27	12	6	15
5821	2016-03-27 16:00:00	13.835	257	13.835	13.835	3	2016	3	27	12	6	16
5822	2016-03-27 17:00:00	15.001	257	15.001	15.001	3	2016	3	27	12	6	17
5823	2016-03-27 18:00:00	14.925	257	14.925	14.925	3	2016	3	27	12	6	18
5824	2016-03-27 19:00:00	16.71	257	16.71	16.71	3	2016	3	27	12	6	19
5825	2016-03-27 20:00:00	15.859	257	15.859	15.859	3	2016	3	27	12	6	20
5826	2016-03-27 21:00:00	14.251	257	14.251	14.251	3	2016	3	27	12	6	21
5827	2016-03-27 22:00:00	15.684	257	15.684	15.684	3	2016	3	27	12	6	22
5828	2016-03-27 23:00:00	14.704	257	14.704	14.704	3	2016	3	27	12	6	23
5877	2016-03-28 00:00:00	110.279	260	110.279	110.279	3	2016	3	28	13	0	0
5878	2016-03-28 01:00:00	114.849	260	114.849	114.849	3	2016	3	28	13	0	1
5879	2016-03-28 02:00:00	110.741	260	110.741	110.741	3	2016	3	28	13	0	2
5880	2016-03-28 03:00:00	106.151	260	106.151	106.151	3	2016	3	28	13	0	3
5881	2016-03-28 04:00:00	104.827	260	104.827	104.827	3	2016	3	28	13	0	4
5882	2016-03-28 05:00:00	107.071	260	107.071	107.071	3	2016	3	28	13	0	5
5883	2016-03-28 06:00:00	110.922	260	110.922	110.922	3	2016	3	28	13	0	6
5884	2016-03-28 07:00:00	146.438	260	146.438	146.438	3	2016	3	28	13	0	7
5885	2016-03-28 08:00:00	191.819	260	191.819	191.819	3	2016	3	28	13	0	8
5886	2016-03-28 09:00:00	224.847	260	224.847	224.847	3	2016	3	28	13	0	9
5887	2016-03-28 10:00:00	214.338	260	214.338	214.338	3	2016	3	28	13	0	10
5888	2016-03-28 11:00:00	187.715	260	187.715	187.715	3	2016	3	28	13	0	11
5889	2016-03-28 12:00:00	223.94	260	223.94	223.94	3	2016	3	28	13	0	12
5890	2016-03-28 13:00:00	270.744	260	270.744	270.744	3	2016	3	28	13	0	13
5891	2016-03-28 14:00:00	256.767	260	256.767	256.767	3	2016	3	28	13	0	14
5892	2016-03-28 15:00:00	358.449	260	358.449	358.449	3	2016	3	28	13	0	15
5893	2016-03-28 16:00:00	348.453	260	348.453	348.453	3	2016	3	28	13	0	16
5894	2016-03-28 17:00:00	225.35	260	225.35	225.35	3	2016	3	28	13	0	17
5895	2016-03-28 18:00:00	161.081	260	161.081	161.081	3	2016	3	28	13	0	18
5896	2016-03-28 19:00:00	129.242	260	129.242	129.242	3	2016	3	28	13	0	19
5897	2016-03-28 20:00:00	116.481	260	116.481	116.481	3	2016	3	28	13	0	20
5898	2016-03-28 21:00:00	114.815	260	114.815	114.815	3	2016	3	28	13	0	21
5899	2016-03-28 22:00:00	104.421	260	104.421	104.421	3	2016	3	28	13	0	22
5900	2016-03-28 23:00:00	102.54	260	102.54	102.54	3	2016	3	28	13	0	23
5949	2016-03-28 00:00:00	68.683	263	68.683	68.683	3	2016	3	28	13	0	0
5950	2016-03-28 01:00:00	86.697	263	86.697	86.697	3	2016	3	28	13	0	1
5951	2016-03-28 02:00:00	81.296	263	81.296	81.296	3	2016	3	28	13	0	2
5952	2016-03-28 03:00:00	81.673	263	81.673	81.673	3	2016	3	28	13	0	3
5953	2016-03-28 04:00:00	67.398	263	67.398	67.398	3	2016	3	28	13	0	4
5954	2016-03-28 05:00:00	76.396	263	76.396	76.396	3	2016	3	28	13	0	5
5955	2016-03-28 06:00:00	65.78	263	65.78	65.78	3	2016	3	28	13	0	6
5956	2016-03-28 07:00:00	80.895	263	80.895	80.895	3	2016	3	28	13	0	7
5957	2016-03-28 08:00:00	76.945	263	76.945	76.945	3	2016	3	28	13	0	8
5958	2016-03-28 09:00:00	85.632	263	85.632	85.632	3	2016	3	28	13	0	9
5959	2016-03-28 10:00:00	87.936	263	87.936	87.936	3	2016	3	28	13	0	10
5960	2016-03-28 11:00:00	85.506	263	85.506	85.506	3	2016	3	28	13	0	11
5961	2016-03-28 12:00:00	80.542	263	80.542	80.542	3	2016	3	28	13	0	12
5962	2016-03-28 13:00:00	82.674	263	82.674	82.674	3	2016	3	28	13	0	13
5963	2016-03-28 14:00:00	85.66	263	85.66	85.66	3	2016	3	28	13	0	14
5964	2016-03-28 15:00:00	84.408	263	84.408	84.408	3	2016	3	28	13	0	15
5965	2016-03-28 16:00:00	103.32	263	103.32	103.32	3	2016	3	28	13	0	16
5966	2016-03-28 17:00:00	89.156	263	89.156	89.156	3	2016	3	28	13	0	17
5967	2016-03-28 18:00:00	84.754	263	84.754	84.754	3	2016	3	28	13	0	18
5968	2016-03-28 19:00:00	82.044	263	82.044	82.044	3	2016	3	28	13	0	19
5969	2016-03-28 20:00:00	79.459	263	79.459	79.459	3	2016	3	28	13	0	20
5970	2016-03-28 21:00:00	79.366	263	79.366	79.366	3	2016	3	28	13	0	21
5971	2016-03-28 22:00:00	79.035	263	79.035	79.035	3	2016	3	28	13	0	22
5972	2016-03-28 23:00:00	78.941	263	78.941	78.941	3	2016	3	28	13	0	23
5973	2016-03-28 00:00:00	25.904	264	25.904	25.904	3	2016	3	28	13	0	0
5974	2016-03-28 01:00:00	20.406	264	20.406	20.406	3	2016	3	28	13	0	1
5975	2016-03-28 02:00:00	14.666	264	14.666	14.666	3	2016	3	28	13	0	2
5976	2016-03-28 03:00:00	14.725	264	14.725	14.725	3	2016	3	28	13	0	3
5977	2016-03-28 04:00:00	16.425	264	16.425	16.425	3	2016	3	28	13	0	4
5978	2016-03-28 05:00:00	15.198	264	15.198	15.198	3	2016	3	28	13	0	5
5979	2016-03-28 06:00:00	14.486	264	14.486	14.486	3	2016	3	28	13	0	6
5980	2016-03-28 07:00:00	26.952	264	26.952	26.952	3	2016	3	28	13	0	7
5981	2016-03-28 08:00:00	86.452	264	86.452	86.452	3	2016	3	28	13	0	8
5982	2016-03-28 09:00:00	68.854	264	68.854	68.854	3	2016	3	28	13	0	9
5983	2016-03-28 10:00:00	63.973	264	63.973	63.973	3	2016	3	28	13	0	10
5984	2016-03-28 11:00:00	57.059	264	57.059	57.059	3	2016	3	28	13	0	11
5985	2016-03-28 12:00:00	53.051	264	53.051	53.051	3	2016	3	28	13	0	12
5986	2016-03-28 13:00:00	51.104	264	51.104	51.104	3	2016	3	28	13	0	13
5987	2016-03-28 14:00:00	27.183	264	27.183	27.183	3	2016	3	28	13	0	14
5988	2016-03-28 15:00:00	30.359	264	30.359	30.359	3	2016	3	28	13	0	15
5989	2016-03-28 16:00:00	34.924	264	34.924	34.924	3	2016	3	28	13	0	16
5990	2016-03-28 17:00:00	35.041	264	35.041	35.041	3	2016	3	28	13	0	17
5991	2016-03-28 18:00:00	40.229	264	40.229	40.229	3	2016	3	28	13	0	18
5992	2016-03-28 19:00:00	32.016	264	32.016	32.016	3	2016	3	28	13	0	19
5993	2016-03-28 20:00:00	26.45	264	26.45	26.45	3	2016	3	28	13	0	20
5994	2016-03-28 21:00:00	25.555	264	25.555	25.555	3	2016	3	28	13	0	21
5995	2016-03-28 22:00:00	22.122	264	22.122	22.122	3	2016	3	28	13	0	22
5996	2016-03-28 23:00:00	20.409	264	20.409	20.409	3	2016	3	28	13	0	23
6045	2016-03-29 00:00:00	111.315	267	111.315	111.315	3	2016	3	29	13	1	0
6046	2016-03-29 01:00:00	117.036	267	117.036	117.036	3	2016	3	29	13	1	1
6047	2016-03-29 02:00:00	111.842	267	111.842	111.842	3	2016	3	29	13	1	2
6048	2016-03-29 03:00:00	107.817	267	107.817	107.817	3	2016	3	29	13	1	3
6049	2016-03-29 04:00:00	106.769	267	106.769	106.769	3	2016	3	29	13	1	4
6050	2016-03-29 05:00:00	107.261	267	107.261	107.261	3	2016	3	29	13	1	5
6051	2016-03-29 06:00:00	113.304	267	113.304	113.304	3	2016	3	29	13	1	6
6052	2016-03-29 07:00:00	149.985	267	149.985	149.985	3	2016	3	29	13	1	7
6053	2016-03-29 08:00:00	198.056	267	198.056	198.056	3	2016	3	29	13	1	8
6054	2016-03-29 09:00:00	240.676	267	240.676	240.676	3	2016	3	29	13	1	9
6055	2016-03-29 10:00:00	224.049	267	224.049	224.049	3	2016	3	29	13	1	10
6056	2016-03-29 11:00:00	177.129	267	177.129	177.129	3	2016	3	29	13	1	11
6057	2016-03-29 12:00:00	238.341	267	238.341	238.341	3	2016	3	29	13	1	12
6058	2016-03-29 13:00:00	254.757	267	254.757	254.757	3	2016	3	29	13	1	13
6059	2016-03-29 14:00:00	247.267	267	247.267	247.267	3	2016	3	29	13	1	14
6060	2016-03-29 15:00:00	341.879	267	341.879	341.879	3	2016	3	29	13	1	15
6061	2016-03-29 16:00:00	329.46	267	329.46	329.46	3	2016	3	29	13	1	16
6062	2016-03-29 17:00:00	231.248	267	231.248	231.248	3	2016	3	29	13	1	17
6063	2016-03-29 18:00:00	165.919	267	165.919	165.919	3	2016	3	29	13	1	18
6064	2016-03-29 19:00:00	140.633	267	140.633	140.633	3	2016	3	29	13	1	19
6065	2016-03-29 20:00:00	122.906	267	122.906	122.906	3	2016	3	29	13	1	20
6066	2016-03-29 21:00:00	112.197	267	112.197	112.197	3	2016	3	29	13	1	21
6067	2016-03-29 22:00:00	103.767	267	103.767	103.767	3	2016	3	29	13	1	22
6068	2016-03-29 23:00:00	102.741	267	102.741	102.741	3	2016	3	29	13	1	23
6117	2016-03-29 00:00:00	69.207	270	69.207	69.207	3	2016	3	29	13	1	0
6118	2016-03-29 01:00:00	84.277	270	84.277	84.277	3	2016	3	29	13	1	1
6119	2016-03-29 02:00:00	84.382	270	84.382	84.382	3	2016	3	29	13	1	2
6120	2016-03-29 03:00:00	80.387	270	80.387	80.387	3	2016	3	29	13	1	3
6121	2016-03-29 04:00:00	66.959	270	66.959	66.959	3	2016	3	29	13	1	4
6122	2016-03-29 05:00:00	76.25	270	76.25	76.25	3	2016	3	29	13	1	5
6123	2016-03-29 06:00:00	63.617	270	63.617	63.617	3	2016	3	29	13	1	6
6124	2016-03-29 07:00:00	79.312	270	79.312	79.312	3	2016	3	29	13	1	7
6125	2016-03-29 08:00:00	73.6	270	73.6	73.6	3	2016	3	29	13	1	8
6126	2016-03-29 09:00:00	88.297	270	88.297	88.297	3	2016	3	29	13	1	9
6127	2016-03-29 10:00:00	92.73	270	92.73	92.73	3	2016	3	29	13	1	10
6128	2016-03-29 11:00:00	88.441	270	88.441	88.441	3	2016	3	29	13	1	11
6129	2016-03-29 12:00:00	79.585	270	79.585	79.585	3	2016	3	29	13	1	12
6130	2016-03-29 13:00:00	81.647	270	81.647	81.647	3	2016	3	29	13	1	13
6131	2016-03-29 14:00:00	86.575	270	86.575	86.575	3	2016	3	29	13	1	14
6132	2016-03-29 15:00:00	84.987	270	84.987	84.987	3	2016	3	29	13	1	15
6133	2016-03-29 16:00:00	103.574	270	103.574	103.574	3	2016	3	29	13	1	16
6134	2016-03-29 17:00:00	87.619	270	87.619	87.619	3	2016	3	29	13	1	17
6135	2016-03-29 18:00:00	83.849	270	83.849	83.849	3	2016	3	29	13	1	18
6136	2016-03-29 19:00:00	82.138	270	82.138	82.138	3	2016	3	29	13	1	19
6137	2016-03-29 20:00:00	79.667	270	79.667	79.667	3	2016	3	29	13	1	20
6138	2016-03-29 21:00:00	78.631	270	78.631	78.631	3	2016	3	29	13	1	21
6139	2016-03-29 22:00:00	79.076	270	79.076	79.076	3	2016	3	29	13	1	22
6140	2016-03-29 23:00:00	79.46	270	79.46	79.46	3	2016	3	29	13	1	23
6141	2016-03-29 00:00:00	26.216	271	26.216	26.216	3	2016	3	29	13	1	0
6142	2016-03-29 01:00:00	20.841	271	20.841	20.841	3	2016	3	29	13	1	1
6143	2016-03-29 02:00:00	15.388	271	15.388	15.388	3	2016	3	29	13	1	2
6144	2016-03-29 03:00:00	15.337	271	15.337	15.337	3	2016	3	29	13	1	3
6145	2016-03-29 04:00:00	17.014	271	17.014	17.014	3	2016	3	29	13	1	4
6146	2016-03-29 05:00:00	15.206	271	15.206	15.206	3	2016	3	29	13	1	5
6147	2016-03-29 06:00:00	14.322	271	14.322	14.322	3	2016	3	29	13	1	6
6148	2016-03-29 07:00:00	27.073	271	27.073	27.073	3	2016	3	29	13	1	7
6149	2016-03-29 08:00:00	86.209	271	86.209	86.209	3	2016	3	29	13	1	8
6150	2016-03-29 09:00:00	67.9	271	67.9	67.9	3	2016	3	29	13	1	9
6151	2016-03-29 10:00:00	62.578	271	62.578	62.578	3	2016	3	29	13	1	10
6152	2016-03-29 11:00:00	57.921	271	57.921	57.921	3	2016	3	29	13	1	11
6153	2016-03-29 12:00:00	52.592	271	52.592	52.592	3	2016	3	29	13	1	12
6154	2016-03-29 13:00:00	51.851	271	51.851	51.851	3	2016	3	29	13	1	13
6155	2016-03-29 14:00:00	26.145	271	26.145	26.145	3	2016	3	29	13	1	14
6156	2016-03-29 15:00:00	31.622	271	31.622	31.622	3	2016	3	29	13	1	15
6157	2016-03-29 16:00:00	37.116	271	37.116	37.116	3	2016	3	29	13	1	16
6158	2016-03-29 17:00:00	38.34	271	38.34	38.34	3	2016	3	29	13	1	17
6159	2016-03-29 18:00:00	37.965	271	37.965	37.965	3	2016	3	29	13	1	18
6160	2016-03-29 19:00:00	29.667	271	29.667	29.667	3	2016	3	29	13	1	19
6161	2016-03-29 20:00:00	25.5	271	25.5	25.5	3	2016	3	29	13	1	20
6162	2016-03-29 21:00:00	25.668	271	25.668	25.668	3	2016	3	29	13	1	21
6163	2016-03-29 22:00:00	21.016	271	21.016	21.016	3	2016	3	29	13	1	22
6164	2016-03-29 23:00:00	20.562	271	20.562	20.562	3	2016	3	29	13	1	23
6213	2016-03-30 00:00:00	113.284	274	113.284	113.284	3	2016	3	30	13	2	0
6214	2016-03-30 01:00:00	117.513	274	117.513	117.513	3	2016	3	30	13	2	1
6215	2016-03-30 02:00:00	112.636	274	112.636	112.636	3	2016	3	30	13	2	2
6216	2016-03-30 03:00:00	108.145	274	108.145	108.145	3	2016	3	30	13	2	3
6217	2016-03-30 04:00:00	106.312	274	106.312	106.312	3	2016	3	30	13	2	4
6218	2016-03-30 05:00:00	107.406	274	107.406	107.406	3	2016	3	30	13	2	5
6219	2016-03-30 06:00:00	112.948	274	112.948	112.948	3	2016	3	30	13	2	6
6220	2016-03-30 07:00:00	149.473	274	149.473	149.473	3	2016	3	30	13	2	7
6221	2016-03-30 08:00:00	202.807	274	202.807	202.807	3	2016	3	30	13	2	8
6222	2016-03-30 09:00:00	225.794	274	225.794	225.794	3	2016	3	30	13	2	9
6223	2016-03-30 10:00:00	204.981	274	204.981	204.981	3	2016	3	30	13	2	10
6224	2016-03-30 11:00:00	202.442	274	202.442	202.442	3	2016	3	30	13	2	11
6225	2016-03-30 12:00:00	254.152	274	254.152	254.152	3	2016	3	30	13	2	12
6226	2016-03-30 13:00:00	276.458	274	276.458	276.458	3	2016	3	30	13	2	13
6227	2016-03-30 14:00:00	295.194	274	295.194	295.194	3	2016	3	30	13	2	14
6228	2016-03-30 15:00:00	336.777	274	336.777	336.777	3	2016	3	30	13	2	15
6229	2016-03-30 16:00:00	315.681	274	315.681	315.681	3	2016	3	30	13	2	16
6230	2016-03-30 17:00:00	228.867	274	228.867	228.867	3	2016	3	30	13	2	17
6231	2016-03-30 18:00:00	172.974	274	172.974	172.974	3	2016	3	30	13	2	18
6232	2016-03-30 19:00:00	138.916	274	138.916	138.916	3	2016	3	30	13	2	19
6233	2016-03-30 20:00:00	124.579	274	124.579	124.579	3	2016	3	30	13	2	20
6234	2016-03-30 21:00:00	112.336	274	112.336	112.336	3	2016	3	30	13	2	21
6235	2016-03-30 22:00:00	104.039	274	104.039	104.039	3	2016	3	30	13	2	22
6236	2016-03-30 23:00:00	101.413	274	101.413	101.413	3	2016	3	30	13	2	23
6285	2016-03-30 00:00:00	72.125	277	72.125	72.125	3	2016	3	30	13	2	0
6286	2016-03-30 01:00:00	93.359	277	93.359	93.359	3	2016	3	30	13	2	1
6287	2016-03-30 02:00:00	86.027	277	86.027	86.027	3	2016	3	30	13	2	2
6288	2016-03-30 03:00:00	80.397	277	80.397	80.397	3	2016	3	30	13	2	3
6289	2016-03-30 04:00:00	66.815	277	66.815	66.815	3	2016	3	30	13	2	4
6290	2016-03-30 05:00:00	77.774	277	77.774	77.774	3	2016	3	30	13	2	5
6291	2016-03-30 06:00:00	66.826	277	66.826	66.826	3	2016	3	30	13	2	6
6292	2016-03-30 07:00:00	78.372	277	78.372	78.372	3	2016	3	30	13	2	7
6293	2016-03-30 08:00:00	72.139	277	72.139	72.139	3	2016	3	30	13	2	8
6294	2016-03-30 09:00:00	85.552	277	85.552	85.552	3	2016	3	30	13	2	9
6295	2016-03-30 10:00:00	82.524	277	82.524	82.524	3	2016	3	30	13	2	10
6296	2016-03-30 11:00:00	79.862	277	79.862	79.862	3	2016	3	30	13	2	11
6297	2016-03-30 12:00:00	80.065	277	80.065	80.065	3	2016	3	30	13	2	12
6298	2016-03-30 13:00:00	79.862	277	79.862	79.862	3	2016	3	30	13	2	13
6299	2016-03-30 14:00:00	82.33	277	82.33	82.33	3	2016	3	30	13	2	14
6300	2016-03-30 15:00:00	82.691	277	82.691	82.691	3	2016	3	30	13	2	15
6301	2016-03-30 16:00:00	90.179	277	90.179	90.179	3	2016	3	30	13	2	16
6302	2016-03-30 17:00:00	81.357	277	81.357	81.357	3	2016	3	30	13	2	17
6303	2016-03-30 18:00:00	81.943	277	81.943	81.943	3	2016	3	30	13	2	18
6304	2016-03-30 19:00:00	81.8	277	81.8	81.8	3	2016	3	30	13	2	19
6305	2016-03-30 20:00:00	79.641	277	79.641	79.641	3	2016	3	30	13	2	20
6306	2016-03-30 21:00:00	79.019	277	79.019	79.019	3	2016	3	30	13	2	21
6307	2016-03-30 22:00:00	78.898	277	78.898	78.898	3	2016	3	30	13	2	22
6308	2016-03-30 23:00:00	79.366	277	79.366	79.366	3	2016	3	30	13	2	23
6309	2016-03-30 00:00:00	25.746	278	25.746	25.746	3	2016	3	30	13	2	0
